kag_master_name,kag_master_artist,kag_master_genre,kag_master_daneceability,kag_master_energy,kag_master_key,kag_master_loudness,kag_master_mode,kag_master_speechiness,kag_master_acousticness,kag_master_instrumentalness,kag_master_liveness,kag_master_valence,kag_master_tempo,kag_master_pop,kag_master_spotify_id,kag_master_release_date,kag_master_year
AMOR DE MI VIDA,Feid,pop,0.735,0.674,6,-5.629,0,0.124,0.18,0.0,0.108,0.561,171.883,1,2C6eINAA8cO6e5a8PjnWsK,2021-12-17,2021
Time After Time - Live At Abbey Road Studios,Sam Smith,pop,0.595,0.459,11,-9.413,1,0.0461,0.571,0.000165,0.101,0.272,129.661,1,2EI5lZg5rjvmlpQG45L0lU,2021-03-19,2021
FRESH KERIAS,Feid;Maluma;Sky Rompiendo,pop,0.741,0.582,8,-4.445,1,0.281,0.291,0.000101,0.152,0.713,186.096,1,6bfsLxdThst8i1LfkVmLZr,2020-04-23,2020
Ambarsariya,Sona Mohapatra,pop,0.649,0.458,4,-7.632,0,0.0446,0.574,0.0,0.113,0.748,180.071,1,4qRcjFkFqSpLBzcbLDt7HL,2013-05-14,2013
traitor,Olivia Rodrigo,pop,0.38,0.339,3,-7.885,1,0.0338,0.691,0.0,0.12,0.0849,100.607,1,5CZ40GBx1sQ9agT82CLQCT,2021-05-21,2021
Wildest Dreams,Taylor Swift,pop,0.553,0.664,8,-7.417,1,0.0741,0.0709,0.0056,0.106,0.467,140.06,1,1K39ty6o1sHwwlZwO6a7wK,2023-10-26,2023
Heather,Conan Gray,pop,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,1,4xqrdfXkTW4T0RauPLv3WA,2020-03-20,2020
TV,Billie Eilish,pop,0.412,0.236,4,-15.159,0,0.0379,0.83,0.00653,0.147,0.119,140.214,1,3GYlZ7tbxLOxe6ewMNVTkw,2022-07-21,2022
If You Lie Down With Me,Lana Del Rey,pop,0.641,0.346,0,-9.508,1,0.036,0.913,3.99e-05,0.104,0.187,122.101,1,1RPsOAaHaRu8JlVdeaciuL,2021-10-22,2021
Boss Bitch,Doja Cat,pop,0.707,0.955,10,-4.593,0,0.222,0.127,0.0,0.203,0.575,125.993,1,78qd8dvwea0Gosb6Fe6j3k,2020-01-23,2020
"Season Of The Witch - From The Motion Picture ""Scary Stories To Tell In The Dark""",Lana Del Rey,pop,0.674,0.205,2,-14.173,1,0.0403,0.895,0.0275,0.114,0.352,95.987,1,5DSi7heBC8eTIFROBvttnp,2019-08-09,2019
Without Me,Halsey,pop,0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,1,6FZDfxM3a3UCqtzo5pxSLZ,2020-01-17,2020
good 4 u,Olivia Rodrigo,pop,0.563,0.664,9,-5.044,1,0.154,0.335,0.0,0.0849,0.688,166.928,1,4ZtFanR9U6ndgddUvNcjcG,2021-05-21,2021
Leave the Door Open,Bruno Mars;Anderson .Paak;Silk Sonic,pop,0.586,0.616,5,-7.964,1,0.0324,0.182,0.0,0.0927,0.719,148.088,1,02VBYrHfVwfEWXk5DXyf0T,2021-11-11,2021
Skate,Bruno Mars;Anderson .Paak;Silk Sonic,pop,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,1,7jvCeWOSnJs2N3spqobWnO,2021-11-11,2021
Love's Train,Bruno Mars;Anderson .Paak;Silk Sonic,pop,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,1,2JUQ7mV1AHk2owXLydmN4Z,2021-11-11,2021
Smokin out the Window,Bruno Mars;Anderson .Paak;Silk Sonic,pop,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,1,3xVZYkcuWalGudeKl861wb,2021-11-11,2021
That's What I Like - PARTYNEXTDOOR Remix,Bruno Mars;PARTYNEXTDOOR,pop,0.741,0.695,1,-5.341,1,0.0454,0.021,0.0,0.0922,0.861,134.032,1,64TkpV7m7f09JY7K436pju,2017-04-18,2017
Christmas Lights,Coldplay,pop,0.315,0.418,7,-9.146,1,0.0299,0.131,0.000679,0.0836,0.237,129.116,1,4fzyvSu73BhGvi96p2zwjL,2010-12-01,2010
deja vu,Olivia Rodrigo,pop,0.442,0.612,2,-7.222,1,0.112,0.584,5.7e-06,0.37,0.178,180.917,1,6HU7h9RYOaPRFeh0R3UeAr,2021-05-21,2021
In The Stars,Benson Boone,pop,0.362,0.54,10,-6.031,1,0.0528,0.338,0.0,0.139,0.3,78.007,1,315aBOUD3xtj7sUMXtRgMV,2024-04-05,2024
Photograph,Ed Sheeran,pop,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,1,6fxVffaTuwjgEk5h9QyRjy,2013,2013
Yellow,Coldplay,pop,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,1,3AJwUDP919kvQ9QcozQPxg,2000-07-10,2000
Green Eyes,Coldplay,pop,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,1,3ou9rSNUQnE7XYmJkUUIOc,2002-08-27,2002
The Scientist,Coldplay,pop,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,1,75JFxkI2RXiU7L9VXzMkle,2002-08-27,2002
Higher Power,Coldplay,pop,0.507,0.828,10,-6.023,1,0.0449,0.00711,2.44e-05,0.261,0.489,178.032,1,0939D7aT18uBDS2MTjWzct,2021-05-07,2021
A Sky Full of Stars - Hardwell Remix,Coldplay;Geoff Swan;Hardwell;Mark 'Spike' Stent,pop,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,1,2WUepXHM9StNpG5In2t0rt,2025-04-25,2025
Heartbreak Anniversary,Giveon,pop,0.449,0.465,0,-8.964,1,0.0791,0.524,1.02e-06,0.303,0.543,89.087,1,3FAJ6O0NOHQV8Mc5Ri6ENp,2020-03-27,2020
Have Yourself A Merry Little Christmas,Sam Smith,pop,0.438,0.178,5,-9.402,1,0.0414,0.957,1.1e-06,0.316,0.344,75.25,1,1Qi2wh8fFgDV7tl4Sj3f2K,2014-12-05,2014
The Lighthouse Keeper,Sam Smith,pop,0.394,0.17,0,-10.368,1,0.0451,0.889,0.0,0.105,0.315,130.721,1,2WUVQQAsWvScEdBVilRYaR,2020-11-20,2020
Shinunoga E-Wa,Fujii Kaze,pop,0.6,0.76,6,-6.124,0,0.0452,0.166,4.09e-05,0.189,0.519,158.078,1,0o9zmvc5f3EFApU52PPIyW,2020-05-20,2020
Don’t Blame Me,Taylor Swift,pop,0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,1,1R0a2iXumgCiFb7HEZ7gUE,2017-11-10,2017
Another Love,Tom Odell,pop,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769,1,3JvKfv6T31zO0ini8iNItO,2013-06-24,2013
Stitches,Shawn Mendes,pop,0.746,0.754,1,-6.684,1,0.0676,0.0152,0.0,0.0486,0.746,149.882,1,5jsw9uXEGuKyJzs0boZ1bT,2015-04-14,2015
Rendu Raaja,Yuvan Shankar Raja;Dhanush,pop,0.607,0.695,0,-9.537,1,0.0567,0.163,4.26e-06,0.109,0.594,150.061,1,6ZK4Ih45aejD4eBGRdXeM9,2022-09-25,2022
Happiness is a butterfly,Lana Del Rey,pop,0.467,0.119,2,-10.99,1,0.0401,0.969,1.4e-06,0.0973,0.156,70.499,1,3lG6OtGDsYAOALxEmubQQm,2019-08-30,2019
Blue Banisters,Lana Del Rey,pop,0.373,0.114,5,-13.171,1,0.041,0.937,4.73e-05,0.104,0.172,90.945,1,4U9ACZETPOqGuJkWtjkjLF,2021-10-22,2021
Talking to the Moon,Bruno Mars,pop,0.498,0.59,1,-4.721,0,0.032,0.511,0.0,0.107,0.0784,145.867,1,161DnLWsx1i3u1JT05lzqU,2010-05-11,2010
Wait a Minute!,WILLOW,pop,0.764,0.705,3,-5.279,0,0.0278,0.0371,1.94e-05,0.0943,0.672,101.003,1,0y60itmpH0aPKsFiGxmtnh,2015-01-11,2015
Love Story,Taylor Swift,pop,0.617,0.741,2,-3.97,1,0.0311,0.131,0.0,0.0772,0.306,118.984,1,3CeCwYWvdfXbZLXFhBrbnf,2021-02-12,2021
everything sucks,vaultboy,pop,0.76,0.371,6,-8.964,1,0.0531,0.00772,0.0,0.0785,0.653,138.023,1,3z06k8YF9CqX0CGFrlekOK,2021-05-21,2021
Happier Than Ever,Billie Eilish,pop,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,1,4RVwu0g32PAqgUiJoXsdF8,2021-07-30,2021
Kya Mujhe Pyar Hai,KK,pop,0.644,0.818,6,-5.924,0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,1,3HFjh7QljnUCBLsoTwMuTj,2006-08-17,2006
happier,Olivia Rodrigo,pop,0.395,0.443,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,0.338,168.924,1,2tGvwE8GcFKwNdAXMnlbfl,2021-05-21,2021
Lover,Taylor Swift,pop,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,1,1dGr1c8CrMLDpV6mPbImSI,2019-08-23,2019
Christmas Card,Jimmy Eat World,power-pop,0.196,0.93,11,-5.131,1,0.0519,0.0116,0.00214,0.105,0.566,194.319,1,221nl7tqEVgNJ5QwJdGujs,1999,1999
Records,Weezer,power-pop,0.658,0.773,11,-5.119,1,0.0244,0.000901,0.0,0.194,0.66,100.006,1,23ZmKlucJRQrdR0QItAafL,2022-06-21,2022
Say It Ain't So,Weezer,power-pop,0.635,0.551,3,-7.136,1,0.0354,0.00743,1.82e-05,0.07,0.451,151.779,1,6VoIBz0VhCyz7OdEoRYDiA,1994-05-10,1994
Buddy Holly,Weezer,power-pop,0.555,0.921,8,-4.606,1,0.0369,0.00264,0.000205,0.117,0.775,121.141,1,3mwvKOyMmG77zZRunnxp9E,1994-05-10,1994
Last Christmas,Jimmy Eat World,power-pop,0.532,0.842,2,-6.152,1,0.0403,0.00131,1.2e-06,0.33,0.715,126.042,1,6VV8EboIsnmgv8Yy11g6Ww,2001-07-24,2001
All My Favorite Songs,Weezer;AJR,power-pop,0.605,0.7,4,-6.47,1,0.0277,0.00998,0.0,0.116,0.588,84.962,1,3A6nR4GSolo160nu7xtDk7,2021-05-12,2021
Heart Of Glass,Blondie,power-pop,0.724,0.725,4,-6.92,1,0.0323,0.00102,0.0645,0.0889,0.42,114.725,1,4v2rkl1mC3zVAz0nXMx9r4,1978-09-23,1978
O Come All Ye Faithful,Weezer,power-pop,0.516,0.818,11,-6.076,1,0.0393,0.00701,0.0,0.337,0.769,121.907,1,7dM5NHRKrNUCDJQbn9KsGS,2008-01-01,2008
One Way Or Another,Blondie,power-pop,0.442,0.921,2,-5.086,1,0.0655,0.0532,3.89e-06,0.0767,0.855,162.267,1,59CLe8stbcx4XYBWdsfbwK,1978-09-23,1978
I Want An Alien For Christmas,Fountains Of Wayne,power-pop,0.479,0.802,9,-9.03,1,0.0512,0.0117,0.0,0.333,0.625,148.658,1,33O5sjotRAcT8nwOeYXXEm,2005-06-28,2005
Heart Of Glass - Special Mix,Blondie,power-pop,0.659,0.78,4,-8.425,1,0.031,0.0144,0.0351,0.181,0.807,114.422,1,0a4agFmqHXxcZl1nho1BxM,1981-10-31,1981
Trick Or Treat,Andrew Gold,power-pop,0.807,0.631,10,-10.347,1,0.0346,0.554,0.0,0.0608,0.972,120.058,1,0miREWRG5eHZBA1fqpXtHF,1996-01-01,1996
My Name Is Jonas,Weezer,power-pop,0.261,0.947,11,-3.031,1,0.0487,0.000193,0.00326,0.31,0.552,185.942,1,4nzyOwogJuWn1s6QuGFZ6w,1994-05-10,1994
The Middle,Jimmy Eat World,power-pop,0.644,0.848,2,-5.385,1,0.0529,0.0358,0.0,0.0676,0.928,162.151,1,6GG73Jik4jUlQCkKg9JuGO,2001-07-17,2001
The Man In The Santa Suit,Fountains Of Wayne,power-pop,0.622,0.72,9,-6.578,1,0.0255,0.0525,0.0,0.109,0.948,133.922,1,6L53XfBjY4r4XislKmUdRU,2005-06-28,2005
I Wish It Was Christmas Today,Cheap Trick,power-pop,0.383,0.984,8,-3.573,1,0.103,0.000246,0.287,0.24,0.304,164.959,1,2drjHv0Np4rGckFP6VmNon,2017-10-20,2017
We Wish You A Merry Christmas,Weezer,power-pop,0.387,0.786,11,-4.127,1,0.0436,0.0195,0.0,0.123,0.462,149.806,1,1swm2Hei9tUlcohs0zj7DU,2008-01-01,2008
"Spooky, Scary Skeletons - Undead Tombstone Remix",Andrew Gold,power-pop,0.772,0.788,9,-5.414,0,0.0619,0.0027,0.000502,0.353,0.574,127.91,1,1sUdq3kWa9dJXHu3eYOUll,2019-10-18,2019
Drive,The Cars,power-pop,0.582,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441,1,2lFFiNm0XtgJ6wkdncTB4k,1984,1984
Moment In The Sun,Sunflower Bean,power-pop,0.687,0.63,2,-5.13,1,0.031,0.0576,0.0,0.257,0.548,115.986,1,0yqGaBZ0r4av8o40knrpjz,2022-05-06,2022
Agree To Disagree,The 20 Belows,power-pop,0.412,0.934,9,-4.01,1,0.0489,3.34e-05,0.141,0.0644,0.516,93.953,1,4nWDNtxHSjrcZZZjpFrmpB,2012-04-26,2012
"Witches, Witches, Witches",Andrew Gold,power-pop,0.726,0.772,2,-11.947,1,0.038,0.111,1.32e-06,0.183,0.867,140.113,1,3nECeZ2vi0Q8NwtBclexdH,2023-09-15,2023
It Must Be Halloween,Andrew Gold,power-pop,0.507,0.472,0,-12.911,0,0.0763,0.652,0.0,0.401,0.527,117.053,1,738gVDZekADNq6Lzw1aGp3,1996-01-01,1996
My Sharona,The Knack,power-pop,0.558,0.711,0,-8.171,1,0.0419,0.00851,0.00045,0.17,0.869,147.265,1,1HOMkjp0nHMaTnfAkslCQj,1979-01-01,1979
Blood And Roses,The Smithereens,power-pop,0.477,0.686,6,-14.141,1,0.0406,0.0101,0.0118,0.0633,0.81,120.837,1,0TGA69v94LfE6ZZNxLzROZ,2022-07-29,2022
Gimme A Smile (The Pumpkin Song),Andrew Gold;Greg Prestopino,power-pop,0.778,0.395,2,-12.054,1,0.0401,0.767,0.0,0.109,0.681,111.075,1,6WGVOtNPYvLZp2VjeEso02,1996-01-01,1996
I'm The Man,Joe Jackson,power-pop,0.484,0.969,9,-5.187,1,0.0545,0.00205,0.000714,0.161,0.647,173.478,1,14CfaoUN33XcQpS1BeGpcP,1979-10-05,1979
Pump It Up,Elvis Costello & The Attractions,power-pop,0.645,0.809,11,-6.12,1,0.0385,0.00921,0.00108,0.106,0.966,138.978,1,3oyc1mIdCBGaU55wX7otqM,1978-03-17,1978
Staying In,The 20 Belows,power-pop,0.286,0.995,2,-3.361,1,0.0957,1.69e-05,0.0529,0.375,0.547,180.188,1,4TqSZLPgTr5g70TFhY1I8c,2012-04-26,2012
20_20,The 20 Belows,power-pop,0.504,0.968,4,-4.314,1,0.0592,0.0487,0.0,0.326,0.731,98.36,1,6fOKrUhmNyKAMco7xUhaSr,2010-07-01,2010
(She's My) Vampire Girl,Groovie Ghoulies,power-pop,0.331,0.914,7,-5.157,1,0.0489,6.56e-05,0.0028,0.158,0.784,173.918,1,69eFPXeEBhaLf0XSwihQM8,2002-06-04,2002
Time To Kill,The 20 Belows,power-pop,0.445,0.971,9,-2.964,1,0.0379,1.72e-05,0.0211,0.382,0.743,98.001,1,5Bf7sguvQ1ilipDZJCBTRS,2012-04-26,2012
Like A Chokeslam,The 20 Belows,power-pop,0.488,0.908,6,-4.991,1,0.0597,0.136,0.0,0.123,0.895,133.027,1,3iuJytXIDXGbpZbDWxfgHl,2010-07-01,2010
Don't Run Wild,The Del Fuegos,power-pop,0.715,0.472,11,-13.474,1,0.0426,0.131,0.000968,0.208,0.785,128.146,1,5EOmr1GuE6quXcYOC3cCUv,1985-03-15,1985
She's Got Soul,Nick Lowe,power-pop,0.726,0.49,4,-9.13,1,0.0526,0.63,0.0229,0.109,0.621,116.798,1,3QmbTZRIA1bkyA9Ar8JPBq,2001-09-11,2001
Brand New Key,The Dollyrots,power-pop,0.433,0.808,7,-4.973,1,0.0385,0.000413,0.00018,0.107,0.475,173.032,1,20KGZ4M94wfou9mkWvTMO2,2007-03-13,2007
Hash Pipe,Weezer,power-pop,0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,1,2mPMFJvQ0v27gVqe5b6nDn,2001-05-15,2001
So Simple,The 20 Belows,power-pop,0.375,0.894,6,-2.063,1,0.039,2.49e-05,0.636,0.395,0.604,88.746,1,3GjNgJri0tX34qavdUSXuh,2014-03-21,2014
My Best Friend's Hot,The Dollyrots,power-pop,0.578,0.867,9,-2.671,1,0.0369,0.000673,0.00016,0.128,0.637,143.966,1,2FVEJt4xS9rumGapVJfw82,2007-03-13,2007
Oldest Story In The World,The Plimsouls,power-pop,0.415,0.806,2,-5.247,1,0.0405,0.557,6.48e-06,0.717,0.211,126.598,1,3w12utkuiwQhskm5qGE1At,1983,1983
I Still Want You,The Del Fuegos,power-pop,0.715,0.5,9,-13.326,0,0.029,0.109,0.000129,0.0991,0.653,115.625,1,7ghQJm7w4kDe67RFZH4VBr,1985-03-15,1985
I Fought the Law,Masked Intruder,power-pop,0.425,0.945,0,-4.866,1,0.0764,0.00161,0.000157,0.23,0.796,199.822,1,0GFlj8tSc4TMReREuqXkqO,2014-05-27,2014
Wreckage,The 20 Belows,power-pop,0.282,0.926,1,-2.044,0,0.0536,5.72e-05,0.273,0.191,0.531,178.275,1,4qf7vg5tXAztGb90vzIGUh,2014-03-21,2014
The Only Excuse,The 20 Belows,power-pop,0.544,0.96,4,-4.225,1,0.0617,0.00958,0.0,0.403,0.676,104.93,1,5WOJlrdIBOQ23SeI4Ia3t0,2010-07-01,2010
Double Gin,The 20 Belows,power-pop,0.4,0.988,7,-4.078,1,0.114,0.0385,0.0,0.781,0.653,151.936,1,65KDWPvhKsspH6hX6GLFi9,2010-07-01,2010
The Lakes,The 20 Belows,power-pop,0.44,0.984,7,-3.367,1,0.0835,1.99e-05,0.274,0.106,0.454,135.94,1,6p082R9fzGVugAWKXlOq4V,2012-04-26,2012
Microphone,The 20 Belows,power-pop,0.308,0.981,9,-3.267,1,0.0462,4.16e-05,0.0145,0.36,0.707,184.224,1,7uykYHCkou98B5r1BNJ15g,2012-04-26,2012
25 to Life,Masked Intruder,power-pop,0.559,0.886,2,-5.086,1,0.0394,0.000333,0.000169,0.142,0.762,109.989,1,60NgzbI2jBY1TuTbooGUOM,2012-08-14,2012
Mr. Spock,Nerf Herder,power-pop,0.554,0.911,9,-3.29,0,0.0607,0.0302,0.00122,0.0908,0.624,140.055,1,7tbnCDFBygaYTnhY6qyldE,2022-06-24,2022
What Happens After You?,Weezer,power-pop,0.646,0.607,7,-7.671,0,0.0335,0.0127,2.32e-05,0.32,0.536,123.033,1,5x7Ffxc1Obg13x5IzM1XXV,2022-09-22,2022
Moment In The Sun - Bonus Track,Sunflower Bean,power-pop,0.687,0.632,2,-5.14,1,0.0309,0.0572,0.0,0.257,0.559,115.987,1,0yqGaBZ0r4av8o40knrpjz,2022-05-06,2022
That Time Is Gone,The dB's,power-pop,0.393,0.917,9,-4.456,1,0.125,0.000567,0.000112,0.281,0.664,130.451,1,1uwnBpEtKYO883Ro3woXWw,2012-06-12,2012
All Stitched Up,Screeching Weasel,power-pop,0.4,0.914,0,-5.275,0,0.0377,3.15e-05,0.0322,0.0879,0.947,194.954,1,3FtuiRoQImQ8JnWIgJFDNy,2022-07-15,2022
Good With God,Old 97's,power-pop,0.461,0.957,5,-5.862,0,0.0724,0.000148,4.41e-06,0.116,0.268,129.91,1,2GTMvEjoCKe52M5936CFLO,2017-02-24,2017
Trick Or Treat,Groovie Ghoulies,power-pop,0.309,0.861,7,-4.558,1,0.0562,0.0041,0.0448,0.279,0.671,153.107,1,7cbTVsphTSGVgZeC5xrWY1,2005-08-09,2005
I Tried to Die Young,The Manges,power-pop,0.44,0.92,0,-3.677,1,0.0472,0.00335,0.0,0.166,0.665,113.816,1,5UaZcIXFXcWPrUcy3ivXz0,2024-06-21,2024
The Most Beautiful Girl,Masked Intruder,power-pop,0.421,0.985,8,-4.357,1,0.0388,1.89e-05,6.46e-06,0.466,0.7,104.907,1,4ZOyVR7xUwi9iVQlUQsAGe,2014-05-27,2014
Ghoulies Are Go!,Groovie Ghoulies,power-pop,0.337,0.887,7,-5.463,1,0.0376,1.62e-05,0.354,0.332,0.66,177.422,1,0oPbUfbrfA0zDHsWM15iRv,2002-06-04,2002
Senior Service,Elvis Costello & The Attractions,power-pop,0.798,0.716,5,-12.844,1,0.0637,0.0225,0.000617,0.205,0.916,132.597,1,185XqJBXx9uLvP2UPzBxmM,2020-11-06,2020
Lonely Boy - Re-Recorded,Andrew Gold,power-pop,0.573,0.691,9,-4.965,1,0.0322,0.11,0.0,0.0824,0.482,122.906,1,2cp9vditc6TLQlAPz5JB8i,2023-04-28,2023
Mary Anne - Remastered,Marshall Crenshaw,power-pop,0.663,0.94,0,-7.174,1,0.0533,0.0821,0.00364,0.125,0.658,120.799,1,,,None
Slay,Nerf Herder,power-pop,0.493,0.95,4,-4.526,0,0.0516,0.0436,3.12e-05,0.14,0.237,97.947,1,7t1UzsIKRBXXVdwJRIaDxn,2022-10-03,2022
Welcome to Heaven,Direct Hit!,power-pop,0.352,0.859,1,-6.187,1,0.042,0.00143,0.0985,0.0735,0.358,169.833,1,56FNy1crkdeoOhhxH3yWJk,2018-10-26,2018
Vengeance Is Mine,The Manges,power-pop,0.351,0.9,11,-2.788,1,0.131,0.00732,0.000144,0.0658,0.899,187.068,1,50boDUJ7PKWc0XC85915Od,2006-09-29,2006
F.O.M.O.,The Bombpops,power-pop,0.447,0.972,2,-5.133,1,0.075,5.53e-05,0.0,0.192,0.613,196.978,1,68g3xsAjcdPGyKfKj7QG5d,2017-02-10,2017
Rudderless - Remastered,The Lemonheads,power-pop,0.548,0.928,9,-7.407,1,0.0486,0.026,0.0,0.444,0.677,136.151,1,3R2a23gPUVLUyEGablfzC2,1992-01-01,1992
Rockin' Stroll - Remastered,The Lemonheads,power-pop,0.461,0.944,2,-7.26,1,0.0491,0.000706,0.0,0.117,0.773,116.321,1,4OnjdlDHyeXXAz5iYdvK5P,1992-01-01,1992
Perfectly Content,The 20 Belows,power-pop,0.363,0.954,6,-2.641,1,0.0588,6.11e-05,0.264,0.125,0.678,151.845,1,71E24h4qj6rSfq9g4qmBqs,2012-04-26,2012
Confetti - Remastered,The Lemonheads,power-pop,0.571,0.934,2,-7.016,1,0.0898,0.000661,1.14e-06,0.105,0.474,120.728,1,6aAQuDujutnmMVedr9XV4M,1992-01-01,1992
My Drug Buddy - Remastered,The Lemonheads,power-pop,0.58,0.388,10,-10.189,1,0.0257,0.189,0.000188,0.219,0.282,146.541,1,2ZwEu4XIyFouqkVZ1iFMGp,1992-01-01,1992
Be Good,Off With Their Heads,power-pop,0.468,0.951,4,-5.185,1,0.0843,0.00269,0.0847,0.269,0.241,144.896,1,4g5Xzds1GLR8yvuGUGTmwF,2019-08-16,2019
My Spring Your Fall,Falconshield,power-pop,0.479,0.84,11,-8.795,0,0.0504,0.0497,3.23e-05,0.109,0.242,159.957,1,61JLiusPv1z3VOn3MMPj50,2020-06-22,2020
Rainbow Shiner,Ex Hex,power-pop,0.591,0.723,4,-4.591,1,0.0258,0.034,0.000111,0.278,0.642,94.977,1,1viX5zE30hdynvdTI9pP3A,2019-03-22,2019
Rapture - Rerecorded 2014 Version,Blondie,power-pop,0.691,0.862,11,-4.521,0,0.0395,0.331,0.00317,0.0847,0.909,107.343,1,4rfoxdyoyZc9Es4TitEpMr,2013-05-12,2013
Two Little Hitlers,Elvis Costello & The Attractions,power-pop,0.685,0.497,9,-13.232,1,0.0516,0.0396,0.0,0.0622,0.781,114.425,1,32haBisS5M9AsQpdN3yc2A,1979-01-05,1979
Wish You Were Mine,Masked Intruder,power-pop,0.413,0.769,11,-5.66,0,0.0415,0.0012,2.95e-05,0.26,0.439,171.941,1,1KyyWmXr1jKcvpDcuLXYbF,2012-08-14,2012
I Know How to Party,The Dollyrots,power-pop,0.541,0.854,1,-5.237,1,0.0454,0.00186,7.31e-06,0.371,0.899,158.073,1,6ncxugYK1RzlvG4xvmHmP5,2019-07-12,2019
Pigeons and Spies,The Lawrence Arms,power-pop,0.584,0.887,1,-6.449,0,0.0453,0.0196,0.00179,0.36,0.719,108.968,1,6SwL2vB9y90bkazMNTfe0m,2020-07-17,2020
The Turnpike Down - Remastered,The Lemonheads,power-pop,0.52,0.871,7,-8.993,1,0.0326,0.012,2.05e-06,0.1,0.752,158.338,1,3A6Rk0OQ3EAqHs7Uhs5mIA,1992-01-01,1992
Lost Highway,Jason & The Scorchers,power-pop,0.332,0.981,9,-3.66,1,0.178,0.00117,0.0108,0.345,0.454,171.221,1,4gBpzzzrNwnMQerZhGtMLZ,1985-03-01,1985
Bit Part - Remastered,The Lemonheads,power-pop,0.349,0.704,4,-8.472,0,0.13,0.00118,0.00013,0.0604,0.858,187.832,1,3QqdVbx1993EXJT8TtqovX,1992-01-01,1992
Midnight Picture Show,Teen Idols,power-pop,0.433,0.917,2,-5.707,1,0.0606,0.0279,0.0,0.331,0.672,153.158,1,5cAugj8x0meZxfoGkivFws,2000,2000
In A Lonely Place,The Smithereens,power-pop,0.655,0.294,3,-18.744,0,0.0344,0.629,0.000356,0.0609,0.523,125.857,1,2wa04YTvXhGnjqYjSUls3J,2022-07-29,2022
The Inevitable Knockdown,The 20 Belows,power-pop,0.21,0.989,9,-4.466,0,0.232,0.000458,7.5e-06,0.596,0.546,199.33,1,2XvbK0W443tQaHYDB0yU8q,2010-07-01,2010
Just Another Fool,Screeching Weasel,power-pop,0.434,0.903,7,-5.975,1,0.0427,3.94e-05,0.0516,0.0857,0.439,97.003,1,7Knvn1FoEYhf9qNJ6nA6NA,2022-07-15,2022
Moving in Stereo,The Cars,power-pop,0.718,0.543,4,-11.238,1,0.0372,0.0606,0.0988,0.0646,0.37,115.522,1,5xLfQuX5YAfog2JgPz0dpA,1978-06-06,1978
Another Day,The Manges,power-pop,0.578,0.964,11,-3.065,1,0.05,0.000107,0.0107,0.0688,0.734,105.196,1,74kpJaQf7qjEoDcZmF8hQj,2006-09-29,2006
High On Stress,The Manges,power-pop,0.547,0.991,4,-3.643,1,0.0487,0.000771,0.000572,0.366,0.419,100.004,1,32KHCKubOoqIuBmdEwFak4,2022-09-23,2022
My Favorite Nightmare,Screeching Weasel,power-pop,0.273,0.96,9,-5.684,1,0.0906,6.56e-06,0.0222,0.169,0.665,199.968,1,3zghY2M2HYtiRRPvFfTMBB,2022-07-15,2022
Buddy Holly,Weezer,power-pop,0.544,0.913,8,-4.233,1,0.0425,0.00245,0.000156,0.0686,0.786,121.183,1,3mwvKOyMmG77zZRunnxp9E,1994-05-10,1994
I Can't Pretend,The Barracudas,power-pop,0.222,0.943,0,-6.92,1,0.0474,0.063,0.0,0.342,0.687,165.692,1,7q8P4uyBBOW8VadS69xgOc,2005-05-13,2005
Hannah & Gabi - Remastered,The Lemonheads,power-pop,0.423,0.76,2,-8.616,1,0.0385,0.00692,7.88e-05,0.104,0.255,143.948,1,5TszP4sLpUwuHY0IWLgzYG,1992-01-01,1992
Death Kart,Teenage Bottlerocket,power-pop,0.415,0.904,11,-3.603,0,0.0385,7.66e-05,0.000942,0.324,0.778,175.071,1,4e0PKxOa8coog2w9UXiVe7,2019-03-15,2019
