name_lower,artist_lower,spt_id,release_year,billboard_year,is_bb,is_pop,length (total sec),tempo,loudness,scale,key (num),camelot,af_hap,af_dan,af_enr,af_aco,af_ins,af_liv,af_spe
have yourself a merry little christmas,lea michele,3U55TPHU3rnk1ypGHBj9sO,2019,9999,0,1,165,114,-10,Major,7,9B,10,26,24,96,0,13,4
boombayah - live,blackpink,5SK8ZoIj62LTcRW7OQ8vtZ,2019,9999,0,1,247,125,-4,Minor,10,3A,41,61,86,8,0,34,8
not time yet,jay-jay johanson,5MrPCzvrN95ECpHWq0abQQ,2019,9999,0,1,298,131,-12,Minor,3,2A,46,43,32,92,0,10,3
thanksラブレター,the winking owl,6TqPKxKcfUC3TehdwGVUq5,2019,9999,0,1,223,99,-2,Major,4,12B,48,51,97,0,0,6,6
lionheart - tom fall remix,gareth emery,0y3dNGJZJLxubbeldn9gw4,2019,9999,0,1,175,130,-4,Minor,1,12A,26,48,93,3,0,13,5
hole in the roof,aronchupa,36pYPsbeDZTNLFhDJbVv9b,2019,9999,0,1,170,123,-8,Minor,7,6A,56,77,48,4,0,16,5
ever again - soulwax remix,robyn,0H4cxg8yX5a6PCQMovrTlL,2019,9999,0,1,434,120,-7,Minor,4,9A,96,89,82,8,28,6,5
montgomery,muscadine bloodline,7BG3hhwaimwluag6uF9M2E,2019,9999,0,1,206,131,-4,Major,1,3B,63,54,81,0,0,22,3
my boy - edit,r plus,0WguORZMIHRuKEyXnzOioL,2019,9999,0,1,209,124,-9,Minor,1,12A,73,77,60,1,16,7,6
queen songs/human,judah & the lion,27fpPlAMJc9IM6adpi46Nc,2019,9999,0,1,480,110,-6,Major,2,10B,22,38,64,68,58,26,3
skull arrow,guided by voices,0MKEd39Tg43yvfpLlwRtkS,2019,9999,0,1,63,150,-6,Major,7,9B,85,53,94,2,10,44,4
hard hard,mika singh,4Swu462tHlxEF2UB9U44CF,2018,9999,0,1,218,131,-3,Minor,11,10A,84,69,87,19,0,15,10
suddenly,kevin krauter,6kjoFXcIuFIomoGxY1fmYT,2018,9999,0,1,250,100,-8,Major,2,10B,71,59,52,11,12,17,2
parrot in portugal,sandra mccracken,366w40n6tG8IKfRuwKFzYO,2018,9999,0,1,211,120,-10,Major,2,10B,30,49,48,89,0,9,4
eterna soledad (en vivo),los enanitos verdes,0kXNxaj4FLFRgY2ALrKt08,2018,9999,0,1,239,93,-6,Major,0,8B,20,49,72,2,0,89,3
jasper's theme,tony molina,7y0ic3JwzoYcNfyBcO9kZR,2018,9999,0,1,121,115,-10,Major,7,9B,90,52,67,15,12,14,3
kala mukhra,red baraat,5mUGeHneen0Y5yaCYPNV3r,2018,9999,0,1,181,78,-5,Major,10,6B,87,47,93,1,49,11,8
onyeoma,phyno,1OGKAJq0EG7d48X2FeNQzk,2018,9999,0,1,241,94,-6,Major,0,8B,93,72,70,5,0,14,16
big little life,mikey wax,4yqAGyHgDuUgjagzq7z15t,2018,9999,0,1,191,125,-9,Major,0,8B,50,84,41,18,0,25,8
worry no more,diplo,0HSqhMUh1BoMKfLY7Hnhzi,2018,9999,0,1,202,166,-6,Minor,7,6A,39,59,73,2,0,73,4
talk about it,rooftop screamers,5aqL0sjI3cYBqbvxLBkvqw,2018,9999,0,1,214,164,-5,Major,11,1B,36,43,76,0,0,54,4
tack och förlåt,terra ,0WwbnrNcJf6IXdfZIMdwuM,2018,9999,0,1,216,145,-6,Minor,8,1A,56,39,86,0,0,16,4
ride or die (feat. foster the people) - eat more cake remix,the knocks,72v0xKDTkA3jzLlvrZJv2U,2018,9999,0,1,278,120,-5,Major,0,8B,28,78,74,1,2,8,16
ruthless,the marías,1mbuSss0OVqfS00y7yCNCZ,2018,9999,0,1,247,105,-12,Major,9,11B,56,67,44,71,15,12,3
paris,l'impératrice,6UTDgh5ezazezpAe4HmAos,2018,9999,0,1,236,91,-10,Minor,10,3A,51,76,60,14,1,11,11
everything is free - recorded at spotify studios nyc,father john misty,0mZdT3W9e1UyJlSXMV6xL0,2018,9999,0,1,265,111,-14,Major,7,9B,16,51,10,91,0,11,4
tennis,castlebeat,6JaPUxse2AsI0df7XXvetF,2018,9999,0,1,176,100,-12,Major,9,11B,71,62,70,87,95,12,3
mic drop (steve aoki remix) - full length edition,bts,01380RE6UfsPSdiUIwrCoH,2018,9999,0,1,307,170,-4,Major,11,1B,54,61,85,1,0,21,18
boss' life - featuring nate dogg (explicit),snoop dogg,1DbWOR55Mb6J0zZdjWO6YK,2018,9999,0,1,209,90,-4,Minor,2,7A,50,67,89,13,0,4,32
"ankhon men humne aapke sapne (from ""thodi si bewafai"") - duet",lata mangeshkar,45dRTWQIFE40ubnR7Z8SCA,2018,9999,0,1,286,152,-10,Major,7,9B,43,27,48,77,0,48,3
let's make it last,ray lamontagne,1ykpMc0EJx5AW04yZC1oo5,2018,9999,0,1,267,131,-16,Major,3,5B,14,52,14,88,2,10,3
talk fast,5 seconds of summer,1pMrGc8rMC5qx0zMak8tkd,2018,9999,0,1,187,146,-3,Major,4,12B,61,80,72,3,0,7,5
ketta ketta,prasanna,1YxlhCOSV86vc6g8GU6qNg,2018,9999,0,1,280,94,-6,Minor,6,11A,74,74,79,25,0,5,8
x (feat. maluma & ozuna) - remix,nicky jam,6JjPBQfI2Y8nIjnm65X6Pw,2018,9999,0,1,235,180,-5,Minor,9,8A,74,66,70,6,0,8,10
心之科學 (dear jy mix),joey yung,0qVxoahx6POFrJJanURrvX,2018,9999,0,1,267,150,-6,Major,8,4B,18,42,83,14,0,37,5
"paalaazhi thedum - from ""swapanam""",sreevalsan j. menon,0DvQ996GIAlEoNHpA2IBir,2018,9999,0,1,291,131,-7,Major,4,12B,20,45,38,52,0,28,3
bloom,troye sivan,0oTyoTKEKMdF3rXcOLyEfN,2018,9999,0,1,222,121,-5,Major,0,8B,50,71,70,3,0,39,3
falei tá falado,mayck & lyan,2QXLewKfYOyyvqVjbyOUx8,2018,9999,0,1,146,117,-4,Major,2,10B,93,69,89,44,0,19,9
unity - interlude,eason chan,2btOngC48EQLxMH2BGUKJv,2018,9999,0,1,32,84,-16,Major,2,10B,61,26,13,94,0,21,4
no fear,dyecrest,3tjLOjIYa3xanWI14HH94s,2018,9999,0,1,326,75,-7,Minor,7,6A,37,34,96,0,0,5,12
for you,freedom fry,2YAoBj6MaVJIphRgBOnlni,2018,9999,0,1,207,140,-6,Major,7,9B,78,59,76,50,0,34,3
god damnit (with call me karizma),illenium,2wm6DCnWcWwfsIl0LvWYZ8,2018,9999,0,1,215,96,-5,Major,7,9B,37,68,62,29,0,25,10
close to me (with diplo) (feat. swae lee),ellie goulding,5JEx7HbmvHQQswJCsoo9rA,2018,9999,0,1,182,144,-5,Minor,1,12A,49,57,76,10,0,39,6
let's stay together,low,01O62ifzWuVGhZbVnQWSKU,2018,9999,0,1,259,172,-7,Major,10,6B,16,23,60,65,0,13,8
l’amour en solitaire,juliette armanet,0d8umBN0EQqPyYPWFnUM22,2018,9999,0,1,175,128,-8,Minor,5,4A,54,80,51,36,0,27,3
cerisiers roses et pommiers blancs,manu dibango,4k3YTY6Oyaux2UdaZM9NUU,2018,9999,0,1,264,124,-6,Major,1,3B,87,65,68,20,44,4,3
what is this thing called love (with norah jones),willie nelson,7eHDqQsSyLqb3YRSCOrqib,2018,9999,0,1,147,135,-10,Minor,10,3A,42,69,48,45,0,11,3
我寂寞,kenny bee,5rD9NY6zbjP3rsjYkCAJyw,2018,9999,0,1,269,98,-12,Minor,9,8A,46,68,50,58,0,12,4
like boys,hyphen hyphen,00Do6AxXoO7o8VvRPvvRKZ,2018,9999,0,1,190,89,-6,Minor,5,4A,41,57,76,0,0,9,5
cachasaudade,israel & rodolffo,1sGZcn61mWQiTcOmm9wBEa,2018,9999,0,1,161,118,-5,Major,5,7B,76,77,82,69,0,10,5
many words,droeloe,3J3ZhKJ7DTMZN0WihmN1zD,2018,9999,0,1,220,150,-7,Major,11,1B,38,66,76,13,24,12,4
she bad,cardi b,0CfmNX2TXk7yoJqHJiixnp,2018,9999,0,1,230,160,-8,Major,10,6B,36,79,50,2,0,10,27
drip drop (feat. cyhi the prynce),jack harlow,19wtw9FEDtbf5z9p5KDCy9,2018,9999,0,1,203,99,-7,Major,2,10B,35,67,50,13,0,10,43
sick sick sick,bayside,5qyrY2hJbKIs0YKAmnqBSC,2018,9999,0,1,243,146,-7,Minor,2,7A,28,66,73,4,0,11,4
rbb (really bad boy),red velvet,4xjVP2Vogo0C72o6Nevq0W,2018,9999,0,1,188,150,-3,Major,2,10B,37,72,85,1,0,11,3
私奔,yico tseng,43PoHGr0dtXXlz8C2ZHkPS,2018,9999,0,1,362,130,-7,Major,2,10B,17,36,49,0,2,11,3
overtime,ollie,7L4sAFrf9KVEiQouStDK8J,2018,9999,0,1,213,101,-8,Major,2,10B,69,89,76,0,0,16,12
starfire,caitlyn smith,7DEUGmIZHOrAqWWJrPQHgE,2018,9999,0,1,272,120,-5,Major,6,2B,58,56,80,3,0,18,4
121u,day6,6KyMCzvrP5pGHFS1LgBaKZ,2018,9999,0,1,194,115,-4,Major,5,7B,36,57,87,2,0,56,13
just add water,cavetown,4t2gJmhZZejXcx67SEtsuh,2018,9999,0,1,247,129,-11,Minor,9,8A,43,70,39,22,0,7,5
mi vida loca,taburete,3VqCEPmSIDr1KYTa2ZJYq8,2018,9999,0,1,196,156,-7,Major,2,10B,89,60,69,36,0,9,3
sorry about the carpet,agar agar,5z4rXPO6B5SSMVnRfPWb61,2018,9999,0,1,368,95,-12,Minor,9,8A,57,73,39,2,88,9,3
konstiga restauranger,jonas lundqvist,3GJSb1Q79PENYx3CrQxlZF,2018,9999,0,1,331,97,-9,Major,5,7B,48,61,58,24,0,8,3
eruveya eruveya sanihave ninu,sonu nigam,3BTXmRhi2pqjCyM9Uen6et,2018,9999,0,1,296,79,-7,Minor,3,2A,60,35,59,64,0,7,4
in the name of jesus (feat. october london),snoop dogg,3VxqaMNwboWEoQCeNMYPXl,2018,9999,0,1,209,128,-4,Major,8,4B,68,56,46,20,0,23,6
question,lauv,0YuvdJHdX3NExJIYirMHKw,2018,9999,0,1,235,122,-7,Major,0,8B,37,64,49,45,0,12,9
兩溝,tang siu hau,4hVTMsA8dZXr5gylDH5dpQ,2018,9999,0,1,249,96,-10,Minor,9,8A,41,67,63,14,0,12,4
desire,jeremy zucker,4cxwiuYJltrPeWr5FDDntO,2018,9999,0,1,266,138,-13,Major,7,9B,35,62,24,84,0,38,5
"ai, amor",anavitória,3bR8wBqLky6b61ROJlaBEF,2018,9999,0,1,220,104,-11,Major,4,12B,56,73,53,55,0,10,5
one summer,yang da il,7EAkXA5TvfYOYE9EzE3mtc,2018,9999,0,1,239,141,-6,Minor,10,3A,56,42,52,77,0,36,9
padi padi leche,armaan malik,7tXaDnRF8OVbcecl0KurVn,2018,9999,0,1,203,150,-7,Minor,2,7A,36,51,62,43,0,8,4
i'm with you - single edit,vance joy,43RRT2lNaEGaVfGVySLDFb,2018,9999,0,1,221,119,-4,Major,7,9B,11,58,68,8,0,11,3
young at heart,willie nelson,2hojVtAu9YQaClgxMyl0Jy,2018,9999,0,1,164,84,-10,Major,7,9B,28,65,33,66,0,11,3
whiskey miss me,trey lewis,6NVtHzig9V82yR1xdz2QHt,2018,9999,0,1,203,138,-4,Major,6,2B,63,50,89,0,0,9,4
our love is our love,chris malinchak,17yOK7gmxYIhgmp6egnuVl,2018,9999,0,1,209,97,-11,Minor,7,6A,58,79,52,3,1,9,6
sanctus,libera,1jhfzJNv5dbkjeXuVd5bkx,2018,9999,0,1,222,99,-13,Major,3,5B,14,28,26,91,88,13,4
"hey, soul sister",train,5SFJRXA0zX2xFIZHBXcnI5,2018,9999,0,1,216,97,-6,Minor,1,12A,77,67,87,17,0,8,4
enemies,lauv,0izaL2F5LK3ikSTI9jZNhs,2018,9999,0,1,194,126,-5,Major,3,5B,59,69,69,18,0,12,4
doing u,maleek berry,3TS6WSoEzfaONkGrZH1KKb,2018,9999,0,1,208,100,-1,Major,9,11B,78,52,84,11,0,5,7
shimmer,grant,5Zb6THrh1D6xUXkrrCYan4,2018,9999,0,1,224,156,-8,Major,11,1B,48,48,55,14,0,7,4
holy water,taemin,52yATkPDsSY959XuYUAZVO,2018,9999,0,1,220,86,-6,Minor,11,10A,67,59,68,8,0,11,7
wizard of oz,logic,2ycWek3FNNVHBhz2TcnOzZ,2018,9999,0,1,144,146,-7,Minor,11,10A,5,72,60,5,0,8,4
vivo,andrea bocelli,2bgFP61VCalLFn1EynzKHG,2018,9999,0,1,262,140,-11,Major,4,12B,7,23,35,81,0,11,3
miracle worker,eric hutchinson,0ncARb74fdNoxFHXnvCnvf,2018,9999,0,1,242,172,-6,Major,0,8B,26,39,51,46,0,11,4
夢裡是誰 - 亞洲電視劇我和殭屍有個約會主題曲,linda wong,3yoK1oa2sDL40Va8NmeeAu,2018,9999,0,1,241,178,-9,Minor,5,4A,23,43,42,44,0,10,3
shayo,dj neptune,0b5FbZsRy9nkkLgf5Af7Dx,2018,9999,0,1,185,110,-3,Minor,9,8A,86,78,78,22,0,19,5
crying over you ◐ (feat. rm & beka),honne,7AyaV1Ga66yguStIr20zsO,2018,9999,0,1,244,82,-7,Minor,1,12A,42,54,65,8,0,38,10
je toon rab nahin te rab das - complete original recording,nusrat fateh ali khan,4R07KIkFvSZ8MmGs0IyS1N,2018,9999,0,1,837,119,-6,Major,1,3B,68,50,75,75,0,66,6
chemicals (feat. mndr) - dombrance remix,oliver,2uyFZvmvsQV49eJmy4G0kl,2018,9999,0,1,372,106,-6,Major,6,2B,56,78,94,9,93,13,5
love is here to stay,tony bennett,11mG5u5w5sd2b7fC63yQKH,2018,9999,0,1,266,68,-11,Minor,7,6A,28,61,19,87,0,14,4
i don't want you around,nofx,3CG2VY5fTZjjJURKFCOzq6,2018,9999,0,1,179,113,-8,Major,7,9B,36,51,87,4,0,64,20
"baharo phool barsao (from ""suraj"")",mohammed rafi,3mD1mVqGqPtrIA3I8sWpxq,2018,9999,0,1,267,168,-9,Minor,3,2A,63,33,54,88,1,11,4
kids,gen hoshino,4u4gECARUB57ebfqmbKB2W,2018,9999,0,1,226,87,-7,Major,9,11B,60,84,50,24,0,32,23
hold on you,stonebwoy,4EZMStstlPrJVDWLOvfbOU,2018,9999,0,1,222,184,-8,Minor,9,8A,67,53,52,59,0,32,25
hold you tight,phil lam,6BdKqWt0z4chkIbffQyIKz,2018,9999,0,1,180,164,-7,Major,9,11B,61,65,47,73,0,10,4
heaven - acoustic,kane brown,6iianeJmHrWZEjYXYKlAPY,2018,9999,0,1,174,80,-6,Major,9,11B,66,69,71,8,0,10,3
don't speak,new years day,2vGEr3AP9Ch8cG7NxMc1NO,2018,9999,0,1,284,152,-4,Minor,2,7A,27,49,80,0,0,52,6
haunted - avao remix,marlo,7ouMvXvjvzl3PbqXQWGNOZ,2018,9999,0,1,225,135,-4,Minor,11,10A,8,50,84,0,16,28,5
you.,oscar lang,7lQUiU7ig8VnBUF0cHZGOH,2018,9999,0,1,157,143,-10,Major,4,12B,5,51,23,94,4,12,3
não é expectativa,henrique & diego,4M3kwXNtEx0GMCZr2TxkCy,2018,9999,0,1,151,98,-5,Major,2,10B,64,46,76,22,0,41,17
night,dr. dog,0JeAT8ljYB3rK7NPk7eUuc,2018,9999,0,1,362,113,-10,Major,11,1B,12,43,40,33,0,14,3
gorjeta do garçom (feat. joão neto & frederico),diego & arnaldo,1UOlAB1iEMJCeSKccM4BXh,2018,9999,0,1,213,109,-4,Minor,11,10A,71,58,69,83,0,70,4
if you wanna (feat. ayelle),alex lustig,7bJ6aNxw4VjGkd6MwDqnD0,2018,9999,0,1,181,95,-9,Minor,8,1A,35,77,49,68,1,10,31
a_x,dean blunt,0FqpaeCOTd3tktCr1saz8x,2018,9999,0,1,181,119,-8,Minor,2,7A,37,67,64,32,0,14,6
"saahore baahubali (from ""baahubali 2 - the conclusion"")",daler mehndi,0ZPTJxVUvOEuMnIqLbWUMp,2018,9999,0,1,202,110,-7,Minor,7,6A,64,78,82,49,0,32,6
big man,iamx,7qZYrqMe5pLV6C5MCjPb1b,2018,9999,0,1,226,84,-6,Minor,0,5A,41,48,74,40,0,13,4
taste of you,allen stone,7iHKZ6Dp8aeLyg3FpTnQRc,2018,9999,0,1,212,132,-7,Major,9,11B,69,83,86,3,0,7,16
tom do violão (ao vivo),ícaro e gilmar,6R4r30v1LxQU3bN57bsuXL,2018,9999,0,1,152,121,-4,Major,4,12B,72,61,78,65,0,67,8
from now on,shinee,1naapoRLiIo2duWwDE08fL,2018,9999,0,1,284,135,-8,Major,2,10B,36,35,38,16,0,22,3
la calle de los morenos - 2011 remastered version,los delinquentes,1d0i7cCYFPTcRS95dOEiSp,2018,9999,0,1,279,125,-7,Major,2,10B,59,47,86,64,0,13,10
awwal allah noor upaaya,nusrat fateh ali khan,491c6XDQfYgZSAocGwzTuJ,2018,9999,0,1,824,113,-17,Minor,3,2A,88,45,55,0,0,19,5
church,fall out boy,0OUQhRKgGSb0PPrLUuEQka,2018,9999,0,1,211,168,-3,Minor,6,11A,40,37,90,0,0,25,5
zahnfee,julien bam,2LfiEUktuOrY0t0kjEwAKB,2018,9999,0,1,277,90,-5,Major,2,10B,52,78,84,22,0,12,15
então vem cá - ao vivo,mano walter,0bBiQSsQ7AJsNpU63IpkNA,2018,9999,0,1,177,166,-4,Major,5,7B,75,69,85,15,0,99,15
young & one,hyuna,0OiddgOQrcQ21cY8FGlpmD,2018,9999,0,1,232,115,-4,Major,8,4B,41,82,80,6,0,10,5
how many zeros,unknown mortal orchestra,4XkmtOHgvRbINOOctmsX3M,2018,9999,0,1,205,127,-5,Minor,8,1A,92,90,50,41,8,6,6
l'ultima cosa che ti devo,laura pausini,70atTzbK50U78rGaqcBtyd,2018,9999,0,1,218,180,-5,Minor,6,11A,28,53,53,32,0,11,9
plum,troye sivan,0EftP1nY8Mklt77hAMMMug,2018,9999,0,1,185,97,-7,Minor,6,11A,56,69,59,1,0,8,5
i was a high school psychopath,screeching weasel,5fKAmdtOvRJWsWomo2KGXn,2018,9999,0,1,127,112,-4,Minor,9,8A,80,55,91,0,0,31,4
lençol dobrado,joão gustavo e murilo,72xB2J9ZeBl0Rzxq2XmzdY,2018,9999,0,1,179,125,-5,Major,2,10B,67,71,66,36,0,33,4
navidad negra,billo's,6JBD3fYUmDuI5uQCpkV41v,2018,9999,0,1,163,90,-12,Minor,4,9A,96,83,26,73,0,7,6
wish you well,brendan james,3W276Fyj9N3cHktlR6pYzO,2018,9999,0,1,222,101,-18,Major,0,8B,36,67,42,34,0,12,6
"raavana (from ""jai lava kusa"")",divya kumar,4R2kmU6XEfwkaLjrEIIerU,2018,9999,0,1,258,80,-5,Minor,4,9A,63,60,89,14,0,12,5
happy end,navy westghost,1kdVBUkNUr22Y6Bnxf5IQh,2018,9999,0,1,310,155,-7,Major,8,4B,44,78,60,16,0,11,28
o' my!,iz*one,2XbZnOgBguBxqFpQU9JK7D,2018,9999,0,1,203,202,-3,Major,1,3B,77,56,84,4,0,63,23
stand,valley lodge,5IqbYtURk7Q6uFTQ1xKYK6,2018,9999,0,1,204,156,-6,Major,8,4B,86,47,95,5,12,9,5
made it home,ahi,1Wz2Cy5cDNOKgExGdmejjI,2018,9999,0,1,231,108,-8,Major,8,4B,24,43,45,80,0,11,3
"glory - recorded at rak studios, london",dermot kennedy,6i1Rn2NjB2a55zq5F6FUAO,2018,9999,0,1,220,76,-7,Minor,11,10A,18,52,58,7,0,18,5
we collide,mitis,0a77P1NXBSMwF6CC99wIU6,2018,9999,0,1,273,116,-5,Major,4,12B,5,55,57,21,62,10,3
terra titanic - anstandslos & durchgeknallt remix,stereoact,5nSlBGg7m6L2XQ4hUOEyUu,2018,9999,0,1,172,125,-7,Minor,2,7A,33,68,78,1,0,24,3
"kaun tujhe (from ""m.s.dhoni - the untold story"")",palak muchhal,12D8P7OsKYcHoAA0gYStKn,2018,9999,0,1,241,108,-9,Minor,2,7A,19,53,43,87,0,13,4
in my dreams,kali uchis,2dDzrUEDCKXaLViMPa1jo5,2018,9999,0,1,201,166,-5,Major,0,8B,91,61,84,2,0,15,3
no good for me,boys of fall,4qORvqpKgjgaII58NCkyLh,2018,9999,0,1,207,110,-3,Major,11,1B,38,48,97,0,0,34,16
這歌要為明日唱,袁鳳瑛,7aFuNagiyNy3y1YBJJ6iEE,2018,9999,0,1,288,134,-10,Major,4,12B,29,51,56,34,0,37,3
jenny and jill,brett dennen,5wFvkfoQY7JPcbfFKYbkWB,2018,9999,0,1,285,150,-7,Major,4,12B,46,55,64,29,0,23,5
gore-tex,melo,5xeAOQSSKis9ECRAcSDiZw,2024,9999,0,1,136,162,-6,Major,1,3B,45,70,66,8,0,9,11
el amor y la felicidad,chakal del sur,7cqVUD4lhh2mXH6yoyGssn,2024,9999,0,1,165,202,-2,Minor,6,11A,81,61,64,57,0,38,6
"lad mig lande (feat. gilli, kesi, kimbo & sivas)","noah carter, gilli, kesi, kimbo, sivas",50kvRbk8GLtPtgxoMeasSK,2024,9999,0,1,212,165,-6,Minor,4,9A,54,61,71,1,0,36,11
platinaa,"kube, william",36Ps5MbGPuyuGCm0fcN7Xj,2024,9999,0,1,135,94,-5,Minor,9,8A,29,74,61,14,0,11,6
cry,benson boone,3h76tbaYIamSeJL81X7ZwI,2024,9999,0,1,186,108,-5,Major,10,6B,35,71,48,10,0,9,4
who’s afraid of little old me?,taylor swift,36t6frENUtCYKuZus6aYDO,2024,9999,0,1,334,120,-11,Major,0,8B,24,61,34,32,0,11,5
"non odiare mai (feat. coez, gemitaiz, noyz narcos)","stabber, coez, noyz narcos, gemitaiz",5UjRg5KcDZFdsAI3B8SqMv,2024,9999,0,1,186,85,-10,Minor,7,6A,10,70,52,36,0,11,18
muito estranho - ao vivo,edy britto & samuel,6i6YLrtijDRqw5naVrErLG,2023,9999,0,1,258,112,-9,Major,7,9B,25,53,41,61,0,61,3
"meri yaad (from ""tera chehra"")",adnan sami,5rOoDr9GB6SNEj2HEB984u,2020,9999,0,1,282,99,-9,Minor,9,8A,68,66,62,37,0,5,3
funky gentlemen - remix,lmf,6S25KQnqchXommlaiAoAEe,2019,9999,0,1,210,128,-8,Minor,0,5A,51,80,61,6,0,12,24
the limits,blow,06yrLJJxDbchWujvZy2uMS,2019,9999,0,1,221,95,-5,Minor,6,11A,53,56,83,0,0,15,4
if u want it,tuxedo,4yGYk4FEaOwG606tfuOgeK,2019,9999,0,1,166,110,-5,Minor,3,2A,93,90,71,57,0,21,9
"leave em alone (layton greene, lil baby feat. city girls, pnb rock)",quality control,6Vdyu21iT8qScU1haSjWUU,2019,9999,0,1,171,102,-5,Minor,6,11A,52,76,76,2,0,9,19
muskrat (single version),the everly brothers,0O5yltiRj6MeWu5MgbaVfY,2019,9999,0,1,139,118,-6,Major,2,10B,57,58,94,15,0,30,18
南音 - live版,khalil fong,0v22CTRGCNr4nfRUCOCiM0,2019,9999,0,1,290,105,-8,Minor,0,5A,28,67,55,71,0,65,4
i know i don't know,panda bear,4x6LSHbTZgbuXhLiG4HZF9,2019,9999,0,1,171,119,-10,Major,8,4B,24,42,57,2,0,17,6
in the end,go for gold,5E6Gb7lBgkbtmK97EAL9OO,2019,9999,0,1,181,82,-8,Major,7,9B,37,36,40,31,0,10,3
"2017,你。",enno cheng,71tjejKg8brTvKod5K6pWY,2019,9999,0,1,229,128,-15,Major,1,3B,16,28,27,55,3,16,4
kale (ooh la la),michaël brun,0qruLC3r0NiIGTOLuMCovI,2019,9999,0,1,134,118,-8,Major,2,10B,55,72,82,18,1,22,4
alive,r3hab,4MFk80INPVipQhJXCft9QP,2019,9999,0,1,188,138,-6,Minor,11,10A,37,64,86,1,1,27,7
the pot,brass against,08Ys3244upKhrzRMl2EWXI,2019,9999,0,1,381,107,-6,Major,0,8B,39,50,76,2,0,17,4
silent funky night,lmf,5MSSzw9oswtmsOK4W6GHEZ,2019,9999,0,1,169,136,-12,Minor,9,8A,77,68,48,1,0,3,4
call me anything,bill callahan,42Wm2GgeHNmUZ7opcbhG8Z,2019,9999,0,1,146,76,-15,Major,10,6B,78,58,32,87,45,11,5
manda áudio,naiara azevedo,6P099QMmEEqIuRJjjZS0qF,2019,9999,0,1,191,158,-6,Major,3,5B,64,75,80,35,0,22,11
search,mc magic,7lU9Vp5rWBcXZZg8hnf82J,2019,9999,0,1,206,144,-8,Major,9,11B,38,69,58,43,0,13,6
big scene remix(remix by dj sunny singh uk),diljit dosanjh,0bJIVKwi9NHnR4cxemaJb1,2019,9999,0,1,219,174,-4,Major,4,12B,56,57,87,11,0,39,22
dö ung,hov1,2OQgPPnwvacwYPs4CwRKjK,2019,9999,0,1,218,130,-5,Major,3,5B,68,80,73,6,0,25,13
easier to say,grady,10H3CR9qhY2DncyWqxcDNK,2019,9999,0,1,139,139,-8,Minor,1,12A,60,77,42,12,0,14,18
e poi ti penti,alberto urso,6yDFQ5pSSYm898mHT9J96d,2019,9999,0,1,207,116,-4,Major,9,11B,19,41,56,56,0,30,3
sola con la luna,anni b sweet,3L1YKPS3rMj1GyfvmIfQ4Y,2019,9999,0,1,200,120,-5,Major,0,8B,47,43,77,1,1,36,3
listen to your momma - wildstylez remix,showtek,1QCiLH1rsWx2Qum6CfGwpQ,2019,9999,0,1,167,150,-5,Minor,11,10A,13,46,90,2,0,65,6
tricheur,nekfeu,7C7GtWZmyicqjBDbAWPsCp,2019,9999,0,1,248,138,-8,Minor,1,12A,19,76,64,41,0,18,25
all of my love,masked intruder,77x9ZOX9BIFn196g8WEyDC,2019,9999,0,1,140,159,-3,Major,2,10B,79,42,91,0,0,24,5
life magazine,cold cave,7oehvCncYQ4gAQxrlUMr2t,2019,9999,0,1,175,120,-9,Minor,1,12A,68,43,78,0,63,11,4
lambada desumana,manoel cordeiro,3yCCG0jBNTlgYkGLHY6SK5,2019,9999,0,1,271,114,-7,Major,7,9B,89,68,96,5,89,8,4
water,aisha badru,7tTspp2YaEvahg0ec5wTqi,2019,9999,0,1,231,110,-16,Major,11,1B,42,64,11,91,0,14,4
(all i want for christmas is to) rage with my friends,piebald,5O0Q6cWPjvqVJcLSxHDImq,2019,9999,0,1,246,125,-8,Major,1,3B,26,61,60,36,0,10,3
back to life,dubvision,3rnBqIIoxOpQ0p9BeW3NT4,2019,9999,0,1,201,127,-4,Major,2,10B,31,55,86,0,0,12,9
ryuk,pnl,50v2QOArNfK21a4xV8O5QM,2019,9999,0,1,236,122,-8,Minor,0,5A,22,63,57,40,7,18,5
o alvo - ao vivo em brasília,diego & victor hugo,3HOWM7WxpXaV7r5nbklvt0,2019,9999,0,1,172,127,-4,Major,10,6B,47,59,91,53,0,91,13
hate me - r3hab remix,ellie goulding,3iJeF2izF1QcpCgUc97BLl,2019,9999,0,1,203,123,-5,Major,8,4B,33,44,77,15,0,13,6
compliqué,dadju,2On7uB8PN8JJmBNsms8unQ,2019,9999,0,1,213,76,-7,Major,1,3B,94,54,75,52,0,20,6
doubt me now,cody johnson,6VpZPamA66UQU9QQ9G2K1b,2019,9999,0,1,183,151,-4,Major,1,3B,68,54,74,10,0,33,4
cinnamon,ron pope,5JUzNi7z2W2RV3v9TBa5I3,2019,9999,0,1,233,79,-7,Major,3,5B,22,32,25,89,0,11,3
koisurebalinoni,shirley kwan,49TSSuPsfmfI5EwW0Di7HI,2019,9999,0,1,284,133,-9,Major,0,8B,97,69,71,26,15,9,3
花心,vincy chan,2xIbgknzM5SKPe240IrXLS,2019,9999,0,1,256,174,-8,Minor,1,12A,16,44,50,52,0,13,12
return,justin stone,5nRMxTdZDwJPDx7l5us9jy,2019,9999,0,1,153,150,-8,Minor,6,11A,87,67,76,3,0,12,40
